order_id,items_id,is_added
11540,1879,1
11541,1441,1
11541,1452,1
11542,1944,1
11542,1951,1
11543,1163,1
11543,1180,1
11544,805,1
11544,806,1
11544,819,1
11545,563,1
11545,568,1
11546,2145,1
11546,2150,1
11546,2158,1
11547,1303,1
11547,1307,1
11547,1320,1
11548,81,1
11549,1983,1
11549,1992,1
11550,1763,1
11550,1766,1
11551,1704,1
11551,1709,1
11552,64,1
11553,1382,1
11553,1386,1
11553,1394,1
11554,444,1
11554,453,1
11554,457,1
11555,1124,1
11555,1134,1
11556,1985,1
11556,1998,1
11557,1562,1
11557,1570,1
11558,1885,1
11558,1889,1
11558,1894,1
11558,1899,1
11559,761,1
11559,774,1
11560,1685,1
11560,1688,1
11560,1691,1
11561,1824,1
11561,1840,1
11562,1923,1
11562,1931,1
11563,1985,1
11563,1990,1
11563,2000,1
11564,2361,1
11565,1422,1
11565,1426,1
11566,645,1
11566,652,1
11567,41,1
11567,59,1
11568,2265,1
11568,2276,1
11569,925,1
11569,931,1
11570,2183,1
11570,2186,1
11570,2196,1
11571,1741,1
11571,1747,1
11571,1756,1
11572,1764,1
11573,44,1
11574,1562,1
11575,745,1
11575,746,1
11576,1904,1
11576,1907,1
11576,1912,1
11577,1343,1
11577,1351,1
11577,1359,1
11578,563,1
11578,569,1
11579,942,1
11579,957,1
11580,603,1
11580,608,1
11580,612,1
11581,864,1
11581,867,1
11581,878,1
11582,945,1
11582,953,1
11583,2361,1
11584,624,1
11584,634,1
11584,636,1
11585,84,1
11585,87,1
11585,95,1
11585,97,1
11586,683,1
11586,694,1
11587,143,1
11588,322,1
11589,2383,1
11590,1545,1
11590,1549,1
11590,1559,1
11591,2383,1
11591,2389,1
11591,2398,1
11592,925,1
11592,935,1
11593,2281,1
11593,2296,1
11594,1804,1
11594,1809,1
11594,1818,1
11595,905,1
11595,915,1
11595,919,1
11596,742,1
11596,749,1
11596,754,1
11596,758,1
11597,841,1
11598,1222,1
11599,2324,1
11599,2333,1
11599,2340,1
11600,2142,1
11600,2149,1
11601,1945,1
11602,1744,1
11603,1481,1
11603,1490,1
11603,1491,1
11604,904,1
11604,916,1
11605,65,1
11606,1141,1
11607,2182,1
11607,2191,1
11607,2198,1
11608,2225,1
11608,2231,1
11608,2239,1
11609,1205,1
11609,1217,1
11610,722,1
11611,1365,1
11612,983,1
11612,992,1
11613,2383,1
11613,2393,1
11613,2396,1
11614,1283,1
11614,1293,1
11615,1101,1
11615,1110,1
11615,1116,1
11616,183,1
11617,1983,1
11617,1986,1
11617,1993,1
11617,1997,1
11618,2005,1
11618,2008,1
11618,2019,1
11619,784,1
11619,797,1
11620,121,1
11620,129,1
11621,804,1
11622,504,1
11622,511,1
11623,2044,1
11623,2053,1
11624,625,1
11624,630,1
11624,638,1
11625,121,1
11625,137,1
11626,1842,1
11626,1853,1
11626,1858,1
11627,622,1
11627,632,1
11628,443,1
11629,224,1
11629,239,1
11630,1145,1
11630,1158,1
11631,1385,1
11631,1390,1
11632,65,1
11633,883,1
11633,894,1
11634,961,1
11634,967,1
11635,1543,1
11636,162,1
11636,166,1
11636,174,1
11636,177,1
11637,2003,1
11637,2012,1
11638,124,1
11638,129,1
11639,1761,1
11639,1771,1
11640,62,1
11641,2064,1
11642,2102,1
11643,1843,1
11643,1848,1
11643,1855,1
11644,2061,1
11645,421,1
11645,435,1
11645,439,1
11646,4,1
11647,162,1
11648,161,1
11648,180,1
11649,2041,1
11649,2052,1
11650,321,1
11651,481,1
11651,488,1
11652,1443,1
11652,1449,1
11652,1454,1
11652,1456,1
11653,1184,1
11653,1189,1
11653,1198,1
11654,2023,1
11655,1185,1
11656,601,1
11657,64,1
11658,2162,1
11658,2169,1
11658,2174,1
11659,1803,1
11659,1808,1
11659,1811,1
11660,2365,1
11661,1443,1
11661,1450,1
11661,1452,1
11662,123,1
11663,442,1
11663,450,1
11663,455,1
11664,1062,1
11664,1069,1
11665,1443,1
11665,1449,1
11665,1459,1
11666,1745,1
11667,1685,1
11667,1696,1
11668,2323,1
11668,2328,1
11669,1823,1
11669,1828,1
11670,622,1
11670,629,1
11671,384,1
11672,782,1
11672,789,1
11673,1884,1
11673,1886,1
11673,1898,1
11674,2024,1
11674,2027,1
11675,1103,1
11676,1224,1
11677,1143,1
11677,1149,1
11678,1225,1
11678,1235,1
11679,1163,1
11679,1180,1
11680,2205,1
11680,2213,1
11681,2065,1
11681,2074,1
11681,2076,1
11682,1125,1
11682,1130,1
11683,1083,1
11683,1090,1
11684,142,1
11685,1441,1
11685,1455,1
11686,1725,1
11687,881,1
11687,897,1
11688,2102,1
11688,2113,1
11689,1121,1
11689,1128,1
11689,1132,1
11689,1138,1
11690,1941,1
11690,1958,1
11691,665,1
11691,668,1
11692,1724,1
11692,1739,1
11693,2181,1
11693,2190,1
11694,1242,1
11694,1254,1
11695,42,1
11696,1044,1
11697,264,1
11698,203,1
11698,210,1
11698,217,1
11699,104,1
11699,109,1
11700,2144,1
11701,1223,1
11701,1234,1
11702,425,1
11702,435,1
11703,2223,1
11703,2233,1
11703,2240,1
11704,402,1
11705,1523,1
11705,1530,1
11705,1531,1
11705,1538,1
11706,541,1
11706,555,1
11707,1463,1
11708,2365,1
11708,2369,1
11708,2372,1
11709,1364,1
11710,1224,1
11710,1227,1
11710,1233,1
11710,1240,1
11711,904,1
11711,912,1
11712,145,1
11712,154,1
11713,205,1
11713,210,1
11714,202,1
11714,207,1
11714,215,1
11715,1962,1
11715,1968,1
11716,61,1
11717,565,1
11717,570,1
11718,964,1
11719,2061,1
11719,2066,1
11720,983,1
11720,989,1
11720,1000,1
11721,1483,1
11722,2244,1
11722,2247,1
11723,724,1
11724,2124,1
11724,2133,1
11725,1465,1
11725,1470,1
11726,1244,1
11726,1248,1
11727,785,1
11727,793,1
11728,2283,1
11728,2287,1
11728,2295,1
11729,284,1
11729,291,1
11729,300,1
11730,2321,1
11730,2333,1
11730,2340,1
11731,565,1
11731,575,1
11731,579,1
11732,684,1
11733,863,1
11734,2021,1
11734,2038,1
11735,1565,1
11735,1566,1
11736,1601,1
11736,1608,1
11737,1264,1
11738,303,1
11738,314,1
11738,316,1
11739,2262,1
11739,2266,1
11739,2271,1
11740,1962,1
11740,1971,1
11741,2084,1
11741,2096,1
11742,24,1
11742,28,1
11743,1144,1
11744,1184,1
11744,1194,1
11745,1781,1
11745,1786,1
11745,1793,1
11746,1644,1
11747,1265,1
11747,1270,1
11747,1280,1
11748,441,1
11749,402,1
11749,414,1
11749,416,1
11750,301,1
11750,315,1
11751,2381,1
11751,2390,1
11751,2394,1
11752,2081,1
11752,2088,1
11752,2092,1
11752,2100,1
11753,243,1
11754,484,1
11754,496,1
11755,1304,1
11755,1320,1
11756,1483,1
11757,2381,1
11758,945,1
11758,950,1
11758,960,1
11759,981,1
11760,903,1
11760,911,1
11761,761,1
11762,122,1
11763,1343,1
11763,1347,1
11764,25,1
11764,40,1
11765,2025,1
11765,2030,1
11766,662,1
11766,669,1
11767,1603,1
11767,1614,1
11768,161,1
11768,177,1
11769,2045,1
11769,2058,1
11770,1965,1
11771,544,1
11771,552,1
11772,982,1
11773,644,1
11773,649,1
11774,1103,1
11775,1505,1
11775,1509,1
11775,1511,1
11776,2002,1
11776,2008,1
11776,2017,1
11777,2185,1
11778,764,1
11778,766,1
11778,772,1
11778,780,1
11779,2104,1
11779,2110,1
11780,1482,1
11780,1499,1
11781,2245,1
11781,2250,1
11782,723,1
11782,739,1
11783,342,1
11783,353,1
11784,1305,1
11784,1306,1
11784,1319,1
11785,45,1
11785,59,1
11786,765,1
11786,769,1
11787,1444,1
11788,162,1
11788,170,1
11789,85,1
11790,1941,1
11790,1954,1
11791,1963,1
11791,1967,1
11791,1973,1
11791,1980,1
11792,1121,1
11793,444,1
11793,456,1
11794,2,1
11794,7,1
11794,14,1
11794,18,1
11795,123,1
11796,245,1
11796,252,1
11797,1781,1
11797,1794,1
11798,1621,1
11798,1636,1
11799,65,1
11799,72,1
11799,77,1
11800,621,1
11800,626,1
11800,635,1
11800,639,1
11801,1902,1
11801,1920,1
11802,1722,1
11802,1727,1
11803,2004,1
11803,2010,1
11803,2018,1
11804,1622,1
11804,1634,1
11805,863,1
11805,870,1
11805,874,1
11806,1721,1
11806,1740,1
11807,1041,1
11808,1083,1
11808,1089,1
11808,1093,1
11809,565,1
11809,567,1
11810,1443,1
11811,1424,1
11811,1435,1
11812,583,1
11812,591,1
11813,821,1
11813,828,1
11813,832,1
11814,242,1
11814,249,1
11815,1222,1
11816,325,1
11816,336,1
11817,505,1
11818,123,1
11819,1205,1
11819,1208,1
11819,1215,1
11820,2144,1
11820,2149,1
11821,1542,1
11821,1550,1
11822,141,1
11823,201,1
11823,210,1
11824,143,1
11824,159,1
11825,564,1
11825,572,1
11825,576,1
11826,784,1
11827,802,1
11827,809,1
11828,925,1
11829,2165,1
11829,2171,1
11829,2176,1
11830,1723,1
11830,1735,1
11830,1740,1
11831,1345,1
11832,1202,1
11833,1005,1
11833,1016,1
11834,2104,1
11835,2024,1
11835,2031,1
11836,1364,1
11836,1369,1
11836,1375,1
11837,2225,1
11837,2227,1
11838,1584,1
11839,1225,1
11840,2044,1
11840,2051,1
11841,243,1
11842,144,1
11842,149,1
11843,2361,1
11843,2366,1
11844,704,1
11844,710,1
11845,2365,1
11845,2377,1
11846,1302,1
11846,1314,1
11847,824,1
11848,1002,1
11849,2022,1
11850,284,1
11850,289,1
11850,297,1
11851,1742,1
11851,1760,1
11852,921,1
11852,927,1
11852,940,1
11853,1984,1
11853,1998,1
11854,2225,1
11854,2231,1
11855,1303,1
11855,1315,1
11855,1317,1
11856,161,1
11856,168,1
11856,180,1
11857,445,1
11858,1404,1
11858,1411,1
11858,1419,1
11859,982,1
11859,991,1
11860,364,1
11860,378,1
11861,684,1
11862,1365,1
11862,1367,1
11862,1378,1
11863,1063,1
11863,1072,1
11863,1078,1
11864,2064,1
11865,1804,1
11866,2242,1
11866,2247,1
11867,1561,1
11867,1567,1
11867,1574,1
11868,282,1
11868,296,1
11869,662,1
11869,670,1
11870,525,1
11871,1023,1
11872,1965,1
11873,145,1
11874,1924,1
11874,1929,1
11875,1644,1
11875,1647,1
11876,2044,1
11877,1461,1
11877,1469,1
11878,183,1
11878,193,1
11879,2243,1
11879,2246,1
11880,2284,1
11880,2293,1
11880,2299,1
11881,525,1
11882,1262,1
11882,1271,1
11882,1280,1
11883,424,1
11883,426,1
11884,1323,1
11884,1326,1
11885,1801,1
11885,1814,1
11886,844,1
11886,860,1
11887,1124,1
11887,1127,1
11887,1137,1
11888,2243,1
11889,1744,1
11890,2302,1
11890,2309,1
11891,1503,1
11892,1405,1
11892,1410,1
11893,1345,1
11893,1354,1
11894,1623,1
11894,1626,1
11895,81,1
11896,865,1
11897,1422,1
11897,1430,1
11898,1984,1
11899,2043,1
11899,2053,1
11900,541,1
11900,547,1
11900,555,1
11900,559,1
11901,144,1
11901,159,1
11902,1483,1
11902,1486,1
11902,1494,1
11903,1244,1
11904,1,1
11905,22,1
11905,36,1
11906,125,1
11906,131,1
11906,137,1
11907,1504,1
11908,1042,1
11909,383,1
11909,390,1
11909,393,1
11909,398,1
11910,1045,1
11910,1048,1
11911,303,1
11911,315,1
11912,1083,1
11912,1099,1
11913,1221,1
11913,1234,1
11913,1236,1
11914,1823,1
11914,1835,1
11914,1840,1
11915,924,1
11915,930,1
11916,243,1
11916,252,1
11917,264,1
11917,269,1
11918,1304,1
11919,1022,1
11920,382,1
11920,387,1
11921,45,1
11922,843,1
11922,849,1
11922,853,1
11922,856,1
11923,1604,1
11924,1784,1
11924,1788,1
11925,922,1
11925,928,1
11926,1481,1
11926,1490,1
11927,1062,1
11928,2305,1
11928,2315,1
11929,1405,1
11930,2385,1
11930,2394,1
11930,2397,1
11931,1881,1
11931,1896,1
11932,1622,1
11932,1640,1
11933,1021,1
11933,1029,1
11934,424,1
11934,432,1
11935,1881,1
11935,1895,1
11935,1896,1
11936,1281,1
11936,1293,1
11937,1281,1
11937,1286,1
11937,1295,1
11938,1562,1
11938,1568,1
11938,1578,1
11939,865,1
11939,866,1
11939,871,1
11940,1941,1
11940,1947,1
11940,1959,1
11941,1123,1
11941,1128,1
11942,2325,1
11942,2326,1
11943,1983,1
11943,1989,1
11943,1991,1
11944,1201,1
11944,1209,1
11944,1214,1
11945,2044,1
11945,2055,1
11946,345,1
11946,350,1
11947,1544,1
11947,1550,1
11948,581,1
11949,502,1
11950,25,1
11950,29,1
11950,33,1
11950,40,1
11951,1624,1
11951,1627,1
11952,682,1
11952,697,1
11953,741,1
11953,749,1
11954,43,1
11954,51,1
11955,945,1
11956,781,1
11956,793,1
11956,799,1
11957,641,1
11957,646,1
11958,263,1
11958,272,1
11959,681,1
11959,693,1
11960,962,1
11960,980,1
11961,865,1
11961,868,1
11962,1244,1
11962,1251,1
11963,1462,1
11963,1470,1
11963,1473,1
11963,1479,1
11964,2201,1
11964,2209,1
11965,1701,1
11965,1708,1
11965,1714,1
11966,381,1
11966,400,1
11967,1601,1
11967,1607,1
11967,1614,1
11968,681,1
11968,687,1
11968,691,1
11969,781,1
11969,800,1
11970,2104,1
11970,2113,1
11971,1484,1
11972,1782,1
11972,1787,1
11973,925,1
11974,24,1
11974,31,1
11974,39,1
11975,424,1
11975,433,1
11976,342,1
11976,349,1
11977,1922,1
11977,1939,1
11978,2201,1
11978,2209,1
11979,1784,1
11979,1787,1
11980,2301,1
11980,2310,1
11980,2316,1
11981,363,1
11981,367,1
11981,378,1
11982,403,1
11982,410,1
11983,1002,1
11984,744,1
11984,753,1
11985,21,1
11985,29,1
11985,39,1
11986,1702,1
11986,1707,1
11986,1713,1
11987,1105,1
11987,1116,1
11988,2062,1
11988,2070,1
11989,804,1
11990,1964,1
11990,1972,1
11990,1978,1
11991,81,1
11991,95,1
11992,1661,1
11993,2022,1
11993,2028,1
11994,264,1
11994,274,1
11995,1221,1
11995,1227,1
11995,1238,1
11996,1845,1
11996,1855,1
11996,1860,1
11997,183,1
11997,195,1
11998,2323,1
11998,2326,1
11999,362,1
11999,375,1
12000,2084,1
12000,2088,1
12000,2096,1
12001,1743,1
12001,1747,1
12001,1757,1
12002,2303,1
12003,1484,1
12003,1490,1
12003,1500,1
12004,1704,1
12004,1720,1
12005,121,1
12006,765,1
12006,768,1
12007,2364,1
12007,2369,1
12008,1845,1
12008,1846,1
12008,1851,1
12009,124,1
12009,128,1
12010,2284,1
12010,2289,1
12011,144,1
12011,150,1
12012,1965,1
12012,1979,1
12013,942,1
12013,951,1
12014,423,1
12014,428,1
12015,322,1
12015,336,1
12016,1265,1
12016,1266,1
12016,1279,1
12017,1783,1
12017,1787,1
12017,1791,1
12017,1799,1
12018,1343,1
12018,1359,1
12019,1983,1
12019,1991,1
12020,941,1
12020,957,1
12021,322,1
12021,329,1
12022,344,1
12023,1585,1
12023,1589,1
12023,1593,1
12024,1304,1
12024,1307,1
12025,64,1
12025,66,1
12026,1261,1
12026,1277,1
12027,2322,1
12027,2327,1
12028,423,1
12029,2123,1
12029,2129,1
12030,3,1
12031,1704,1
12032,1942,1
12032,1953,1
12032,1957,1
12033,505,1
12033,506,1
12033,517,1
12034,1785,1
12034,1787,1
12034,1793,1
12035,761,1
12036,1025,1
12036,1035,1
12037,525,1
12037,526,1
12038,1321,1
12038,1330,1
12039,42,1
12039,48,1
12039,59,1
12040,1523,1
12040,1538,1
12041,1944,1
12041,1950,1
12042,265,1
12042,275,1
12043,1983,1
12043,1991,1
12043,1999,1
12044,1745,1
12044,1748,1
12045,663,1
12045,670,1
12045,672,1
12045,676,1
12046,1244,1
12046,1254,1
12047,484,1
12048,1783,1
12048,1787,1
12048,1799,1
12049,484,1
12049,497,1
12050,2222,1
12050,2230,1
12051,81,1
12051,97,1
12052,1443,1
12052,1453,1
12052,1460,1
12053,144,1
12054,603,1
12055,1402,1
12055,1406,1
12055,1416,1
12056,1861,1
12056,1868,1
12056,1874,1
12056,1876,1
12057,624,1
12058,182,1
12058,187,1
12058,200,1
12059,1302,1
12059,1309,1
12060,262,1
12060,272,1
12061,702,1
12062,1343,1
12062,1347,1
12062,1351,1
12063,483,1
12063,493,1
12064,1022,1
12065,2065,1
12065,2068,1
12066,1863,1
12066,1870,1
12066,1880,1
12067,1265,1
12067,1271,1
12068,922,1
12068,930,1
12068,937,1
12069,2322,1
12069,2330,1
12069,2337,1
12070,261,1
12070,266,1
12071,2221,1
12071,2226,1
12071,2233,1
12072,305,1
12072,318,1
12073,1425,1
12073,1428,1
12073,1435,1
12074,1843,1
12074,1851,1
12075,763,1
12075,772,1
12075,779,1
12076,101,1
12076,109,1
12076,114,1
12076,117,1
12077,1202,1
12077,1209,1
12078,483,1
12078,489,1
12078,495,1
12079,1124,1
12079,1128,1
12079,1138,1
12080,623,1
12081,22,1
12081,31,1
12081,37,1
12082,145,1
12083,42,1
12083,47,1
12084,1402,1
12084,1407,1
12085,1465,1
12086,923,1
12086,933,1
12087,1764,1
12087,1774,1
12088,1621,1
12088,1629,1
12088,1637,1
12089,2203,1
12090,642,1
12090,653,1
12090,658,1
12091,1723,1
12091,1739,1
12092,1063,1
12093,1924,1
12093,1929,1
12093,1933,1
12093,1937,1
12094,2303,1
12094,2307,1
12095,1701,1
12095,1709,1
12096,822,1
12096,833,1
12097,723,1
12098,244,1
12098,247,1
12099,864,1
12099,869,1
12099,871,1
12100,1344,1
12100,1346,1
12101,1165,1
12102,245,1
12103,1903,1
12104,2084,1
12105,703,1
12106,1901,1
12106,1910,1
12107,624,1
12107,640,1
12108,2364,1
12109,643,1
12109,659,1
12110,2125,1
12110,2140,1
12111,1205,1
12112,1563,1
12113,1385,1
12113,1392,1
12113,1398,1
12114,2343,1
12114,2350,1
12114,2359,1
12115,1443,1
12115,1449,1
12116,1781,1
12116,1790,1
12117,781,1
12117,794,1
12118,982,1
12119,1944,1
12119,1959,1
12120,1561,1
12120,1568,1
12121,942,1
12121,947,1
12122,843,1
12122,847,1
12122,853,1
12123,2202,1
12124,1584,1
12124,1586,1
12125,1965,1
12125,1976,1
12126,1263,1
12126,1269,1
12127,881,1
12127,890,1
12127,897,1
12128,1943,1
12128,1949,1
12128,1951,1
12129,2145,1
12129,2155,1
12130,2245,1
12130,2256,1
12131,262,1
12131,267,1
12132,2263,1
12132,2266,1
12133,465,1
12133,466,1
12134,1403,1
12134,1406,1
12134,1413,1
12134,1420,1
12135,1543,1
12135,1547,1
12135,1557,1
12136,842,1
12137,1204,1
12137,1208,1
12138,182,1
12139,903,1
12139,913,1
12139,916,1
12140,1201,1
12140,1208,1
12141,1143,1
12142,241,1
12143,823,1
12143,826,1
12143,839,1
12144,562,1
12144,576,1
12145,784,1
12145,799,1
12146,721,1
12146,735,1
12146,738,1
12147,643,1
12148,1504,1
12148,1520,1
12149,1765,1
12149,1766,1
12150,5,1
12150,6,1
12151,781,1
12151,800,1
12152,942,1
12153,2002,1
12153,2010,1
12153,2013,1
12154,842,1
12154,846,1
12155,1463,1
12155,1474,1
12155,1479,1
12156,204,1
12157,1502,1
12157,1509,1
12157,1512,1
12158,222,1
12158,240,1
12159,742,1
12160,2184,1
12160,2186,1
12161,862,1
12161,875,1
12162,1522,1
12163,201,1
12163,210,1
12163,214,1
12164,1985,1
12164,1990,1
12165,1222,1
12165,1240,1
12166,2205,1
12166,2219,1
12167,1801,1
12167,1812,1
12167,1819,1
12168,1564,1
12168,1566,1
12168,1571,1
12168,1577,1
12169,1322,1
12170,44,1
12171,801,1
12172,403,1
12172,407,1
12173,683,1
12174,65,1
12174,70,1
12175,244,1
12175,247,1
12175,251,1
12176,761,1
12176,771,1
12177,701,1
12177,714,1
12178,144,1
12179,204,1
12180,344,1
12181,2064,1
12181,2067,1
12181,2073,1
12182,2085,1
12182,2088,1
12182,2091,1
12182,2100,1
12183,642,1
12183,647,1
12183,654,1
12184,64,1
12184,67,1
12185,501,1
12186,2224,1
12186,2226,1
12187,1422,1
12187,1436,1
12188,602,1
12188,606,1
12188,614,1
12189,2081,1
12190,1003,1
12190,1014,1
12191,245,1
12192,1363,1
12193,1601,1
12194,325,1
12194,326,1
12195,2264,1
12195,2268,1
12196,1325,1
12196,1326,1
12196,1331,1
12197,103,1
12198,2281,1
12198,2287,1
12198,2294,1
12198,2296,1
12199,1682,1
12199,1693,1
12200,842,1
12200,850,1
12200,854,1
12201,1162,1
12201,1166,1
12201,1180,1
12202,2343,1
12202,2349,1
12202,2352,1
12202,2359,1
12203,1061,1
12204,1061,1
12204,1069,1
12204,1073,1
12205,1085,1
12206,1204,1
12206,1210,1
12207,1362,1
12207,1366,1
12208,1421,1
12209,903,1
12209,906,1
12210,1341,1
12211,2001,1
12211,2010,1
12211,2015,1
12211,2018,1
12212,445,1
12212,448,1
12212,452,1
12213,2181,1
12213,2192,1
12214,1643,1
12214,1654,1
12215,2261,1
12216,1325,1
12217,2281,1
12218,1265,1
12218,1269,1
12219,1423,1
12219,1426,1
12219,1433,1
12220,1043,1
12221,1144,1
12221,1147,1
12221,1155,1
12221,1160,1
12222,2383,1
12222,2394,1
12223,2064,1
12223,2070,1
12224,2062,1
12225,401,1
12225,406,1
12225,412,1
12226,902,1
12227,2003,1
12227,2015,1
12228,301,1
12229,1044,1
12230,885,1
12230,886,1
12230,894,1
12230,899,1
12231,2364,1
12232,1222,1
12232,1234,1
12233,2061,1
12233,2067,1
12234,1323,1
12234,1333,1
12235,525,1
12235,526,1
12236,1683,1
12237,502,1
12237,506,1
12237,512,1
12237,520,1
12238,21,1
12239,1261,1
12240,1,1
12240,16,1
12241,1702,1
12241,1707,1
12241,1711,1
12242,1785,1
12242,1800,1
12243,2303,1
12244,1424,1
12245,503,1
12246,742,1
12246,749,1
12246,756,1
12247,1103,1
12248,162,1
12249,165,1
12250,1145,1
12250,1146,1
12251,2342,1
12251,2346,1
12252,1364,1
12253,1161,1
12253,1166,1
12253,1173,1
12253,1180,1
12254,883,1
12254,894,1
12255,1341,1
12255,1349,1
12255,1354,1
12256,2302,1
12257,1663,1
12257,1666,1
12258,2241,1
12258,2247,1
12258,2258,1
12259,2082,1
12259,2099,1
12260,1022,1
12260,1035,1
12261,903,1
12261,913,1
12262,1841,1
12262,1854,1
12262,1858,1
12263,483,1
12263,493,1
12264,81,1
12264,88,1
12265,425,1
12266,582,1
12266,598,1
12267,1763,1
12268,985,1
12269,2082,1
12270,1602,1
12270,1612,1
12271,82,1
12272,764,1
12272,769,1
12272,778,1
12273,1065,1
12273,1066,1
12273,1074,1
12274,2361,1
12274,2367,1
12275,1181,1
12275,1189,1
12276,1825,1
12276,1833,1
12277,561,1
12277,570,1
12277,572,1
12278,2164,1
12279,1401,1
12279,1407,1
12280,302,1
12280,309,1
12280,314,1
12281,925,1
12282,325,1
12282,327,1
12283,742,1
12283,746,1
12284,1943,1
12284,1959,1
12285,2341,1
12285,2347,1
12286,23,1
12286,36,1
12287,1344,1
12287,1348,1
12288,1083,1
12288,1096,1
12289,223,1
12289,235,1
12290,1561,1
12290,1578,1
12291,1941,1
12291,1952,1
12292,1902,1
12293,1941,1
12294,1044,1
12294,1050,1
12295,2,1
12295,9,1
12295,13,1
12296,1701,1
12296,1715,1
12296,1717,1
12297,1121,1
12297,1127,1
12298,823,1
12299,1402,1
12299,1416,1
12300,1564,1
12300,1570,1
12300,1579,1
12301,682,1
12302,2063,1
12302,2069,1
12303,2124,1
12303,2126,1
12304,1583,1
12304,1586,1
12304,1592,1
12305,1903,1
12305,1906,1
12306,2142,1
12306,2150,1
12307,62,1
12308,1581,1
12309,343,1
12309,348,1
12309,356,1
12310,964,1
12310,967,1
12311,601,1
12311,620,1
12312,1783,1
12312,1786,1
12312,1795,1
12312,1799,1
12313,1,1
12313,7,1
12313,20,1
12314,1821,1
12314,1833,1
12314,1836,1
12315,163,1
12316,602,1
12316,606,1
12317,1623,1
12318,1302,1
12318,1312,1
12319,282,1
12319,298,1
12320,645,1
12320,648,1
12321,1561,1
12321,1566,1
12322,1602,1
12322,1616,1
12323,1985,1
12323,1993,1
12324,1201,1
12325,905,1
12326,684,1
12327,802,1
12328,2064,1
12328,2078,1
12329,83,1
12330,1485,1
12331,1643,1
12331,1646,1
12331,1654,1
12332,284,1
12332,297,1
12333,1645,1
12333,1652,1
12334,1183,1
12335,283,1
12335,286,1
12335,295,1
12336,361,1
12337,1563,1
12337,1569,1
12338,2383,1
12338,2388,1
12339,1183,1
12339,1188,1
12340,1061,1
12340,1068,1
12341,1024,1
12341,1027,1
12341,1034,1
12342,1883,1
12343,1061,1
12344,1202,1
12344,1214,1
12345,405,1
12345,407,1
12346,282,1
12346,291,1
12347,781,1
12348,1901,1
12349,1062,1
12349,1072,1
12350,801,1
12350,812,1
12351,1281,1
12351,1288,1
12351,1294,1
12351,1296,1
12352,2222,1
12353,1883,1
12354,861,1
12354,871,1
12355,1123,1
12355,1129,1
12355,1140,1
12356,222,1
12356,226,1
12356,235,1
12356,238,1
12357,1521,1
12357,1538,1
12358,82,1
12359,62,1
12359,73,1
12360,425,1
12360,440,1
12361,1044,1
12361,1050,1
12362,145,1
12362,151,1
12363,1724,1
12363,1727,1
12364,1063,1
12364,1076,1
12365,1403,1
12366,2062,1
12366,2066,1
12366,2075,1
12367,1621,1
12367,1628,1
12368,2142,1
12368,2151,1
12369,983,1
12369,988,1
12369,995,1
12370,1045,1
12370,1058,1
12371,1982,1
12371,1988,1
12371,1995,1
12371,1998,1
12372,363,1
12373,1545,1
12374,862,1
12374,870,1
12374,880,1
12375,104,1
12376,2362,1
12376,2370,1
12377,323,1
12377,339,1
12378,502,1
12378,508,1
12378,514,1
12378,519,1
12379,225,1
12379,233,1
12380,1081,1
12380,1087,1
12380,1100,1
12381,242,1
12381,249,1
12381,259,1
12382,1885,1
12382,1895,1
12383,203,1
12383,208,1
12383,220,1
12384,1382,1
12384,1389,1
12385,1803,1
12385,1808,1
12386,82,1
12386,88,1
12387,2164,1
12387,2173,1
12388,745,1
12389,1083,1
12389,1094,1
12390,945,1
12390,948,1
12391,2224,1
12391,2234,1
12391,2239,1
12392,2163,1
12392,2168,1
12393,945,1
12393,950,1
12394,104,1
12395,385,1
12395,387,1
12396,1823,1
12396,1834,1
12397,2144,1
12397,2147,1
12397,2153,1
12397,2159,1
12398,1703,1
12398,1706,1
12399,303,1
12399,312,1
12400,965,1
12400,969,1
12400,975,1
12401,344,1
12402,1201,1
12403,842,1
12404,1584,1
12405,343,1
12405,350,1
12406,1125,1
12406,1126,1
12407,1004,1
12407,1014,1
12407,1017,1
12408,1083,1
12409,263,1
12410,1325,1
12411,165,1
12411,169,1
12411,172,1
12412,142,1
12413,403,1
12414,201,1
12415,1384,1
12415,1389,1
12415,1391,1
12416,2284,1
12416,2289,1
12416,2295,1
12416,2299,1
12417,2321,1
12418,1923,1
12418,1935,1
12419,1442,1
12419,1456,1
12420,581,1
12421,1265,1
12421,1270,1
12422,1462,1
12422,1470,1
12423,1221,1
12423,1239,1
12424,403,1
12424,413,1
12425,945,1
12425,960,1
12426,1725,1
12427,1944,1
12427,1951,1
12428,2243,1
12428,2247,1
12428,2253,1
12429,1023,1
12429,1030,1
12429,1032,1
12430,422,1
12430,436,1
12431,281,1
12431,286,1
12432,403,1
12432,409,1
12433,145,1
12434,462,1
12434,474,1
12435,325,1
12435,329,1
12436,841,1
12436,847,1
12437,1543,1
12437,1547,1
12437,1554,1
12438,681,1
12439,1105,1
12439,1110,1
12440,925,1
12440,927,1
12441,1321,1
12441,1326,1
12441,1331,1
12442,525,1
12442,532,1
12443,222,1
12443,235,1
12444,903,1
12445,1444,1
12445,1455,1
12445,1456,1
12446,1485,1
12446,1489,1
12446,1497,1
12447,363,1
12447,367,1
12447,371,1
12448,1265,1
12448,1267,1
12449,883,1
12449,897,1
