order_id,user_id,rest_id,order_time,weekday,weekend_flag
9992,1618.0,109,2024-01-25 07:00:00,3,0
9993,1339.0,81,2024-01-24 12:00:00,2,0
9994,959.0,32,2024-06-14 00:00:00,4,0
9995,2726.0,33,2024-01-11 15:00:00,3,0
9996,1440.0,10,2024-04-18 02:00:00,3,0
9997,1261.0,116,2024-02-14 07:00:00,2,0
9998,85.0,68,2024-04-29 07:00:00,0,0
9999,1414.0,110,2024-01-05 05:00:00,4,0
10000,1019.0,19,2024-06-21 07:00:00,4,0
10001,1568.0,117,2024-06-24 00:00:00,0,0
10002,1211.0,109,2024-01-03 04:00:00,2,0
10003,646.0,4,2024-02-26 10:00:00,0,0
10004,851.0,56,2024-03-05 06:00:00,1,0
10005,2900.0,61,2024-06-03 19:00:00,0,0
10006,2096.0,87,2024-02-27 06:00:00,1,0
10007,2495.0,30,2024-02-25 00:00:00,6,1
10008,2552.0,39,2024-05-19 17:00:00,6,1
10009,2139.0,96,2024-03-08 14:00:00,4,0
10010,2548.0,18,2024-04-21 01:00:00,6,1
10011,367.0,2,2024-04-14 10:00:00,6,1
10012,290.0,34,2024-04-17 08:00:00,2,0
10013,503.0,31,2024-03-17 08:00:00,6,1
10014,680.0,24,2024-04-05 13:00:00,4,0
10015,23.0,23,2024-04-13 10:00:00,5,1
10016,169.0,105,2024-03-15 23:00:00,4,0
10017,483.0,83,2024-06-10 03:00:00,0,0
10018,743.0,28,2024-05-03 05:00:00,4,0
10019,1696.0,117,2024-04-04 17:00:00,3,0
10020,2615.0,10,2024-02-20 16:00:00,1,0
10021,2925.0,58,2024-05-18 10:00:00,5,1
10022,91.0,25,2024-02-14 01:00:00,2,0
10023,504.0,93,2024-04-24 05:00:00,2,0
10024,1776.0,8,2024-04-16 09:00:00,1,0
10025,2163.0,83,2024-01-10 21:00:00,2,0
10026,425.0,103,2024-06-04 22:00:00,1,0
10027,2675.0,119,2024-05-01 01:00:00,2,0
10028,2719.0,66,2024-06-07 10:00:00,4,0
10029,2695.0,87,2024-04-24 13:00:00,2,0
10030,1912.0,101,2024-04-15 14:00:00,0,0
10031,1387.0,116,2024-04-19 23:00:00,4,0
10032,1451.0,72,2024-06-27 10:00:00,3,0
10033,934.0,57,2024-01-04 06:00:00,3,0
10034,921.0,92,2024-01-11 18:00:00,3,0
10035,678.0,73,2024-05-21 16:00:00,1,0
10036,1837.0,50,2024-04-13 20:00:00,5,1
10037,730.0,68,2024-02-05 15:00:00,0,0
10038,2949.0,79,2024-03-18 20:00:00,0,0
10039,913.0,100,2024-02-05 08:00:00,0,0
10040,2644.0,49,2024-01-15 20:00:00,0,0
10041,2945.0,75,2024-03-15 09:00:00,4,0
10042,598.0,120,2024-02-28 08:00:00,2,0
10043,1958.0,117,2024-05-26 08:00:00,6,1
10044,165.0,11,2024-04-20 08:00:00,5,1
10045,1508.0,42,2024-04-12 00:00:00,4,0
10046,2696.0,13,2024-01-06 05:00:00,5,1
10047,523.0,69,2024-02-25 02:00:00,6,1
10048,433.0,112,2024-01-16 15:00:00,1,0
10049,437.0,30,2024-02-20 17:00:00,1,0
10050,2857.0,61,2024-04-17 05:00:00,2,0
10051,2004.0,67,2024-05-24 21:00:00,4,0
10052,2098.0,28,2024-05-03 13:00:00,4,0
10053,145.0,60,2024-01-02 06:00:00,1,0
10054,1831.0,108,2024-03-11 23:00:00,0,0
10055,1801.0,113,2024-04-20 00:00:00,5,1
10056,790.0,44,2024-02-16 17:00:00,4,0
10057,2954.0,54,2024-01-10 10:00:00,2,0
10058,461.0,1,2024-03-20 09:00:00,2,0
10059,2330.0,76,2024-06-26 15:00:00,2,0
10060,1609.0,106,2024-05-16 05:00:00,3,0
10061,858.0,60,2024-05-30 05:00:00,3,0
10062,2548.0,38,2024-06-14 19:00:00,4,0
10063,2879.0,90,2024-01-06 17:00:00,5,1
10064,22.0,82,2024-03-14 07:00:00,3,0
10065,70.0,63,2024-05-17 03:00:00,4,0
10066,346.0,115,2024-03-08 10:00:00,4,0
10067,2115.0,100,2024-04-20 06:00:00,5,1
10068,2545.0,120,2024-04-09 14:00:00,1,0
10069,2561.0,5,2024-01-05 12:00:00,4,0
10070,1784.0,7,2024-04-28 03:00:00,6,1
10071,461.0,67,2024-03-01 21:00:00,4,0
10072,2268.0,41,2024-02-15 13:00:00,3,0
10073,1415.0,12,2024-05-10 21:00:00,4,0
10074,2910.0,70,2024-03-19 15:00:00,1,0
10075,2116.0,99,2024-05-13 23:00:00,0,0
10076,768.0,113,2024-02-24 20:00:00,5,1
10077,562.0,49,2024-04-19 04:00:00,4,0
10078,2517.0,35,2024-03-12 01:00:00,1,0
10079,1934.0,104,2024-05-07 05:00:00,1,0
10080,2033.0,27,2024-03-25 06:00:00,0,0
10081,1806.0,85,2024-05-04 22:00:00,5,1
10082,492.0,60,2024-05-19 07:00:00,6,1
10083,1308.0,69,2024-04-15 06:00:00,0,0
10084,1138.0,93,2024-04-03 17:00:00,2,0
10085,2708.0,3,2024-06-02 21:00:00,6,1
10086,838.0,92,2024-05-31 21:00:00,4,0
10087,2372.0,119,2024-02-26 02:00:00,0,0
10088,1576.0,109,2024-02-29 18:00:00,3,0
10089,2023.0,51,2024-05-16 01:00:00,3,0
10090,2981.0,83,2024-01-17 17:00:00,2,0
10091,2976.0,32,2024-03-06 17:00:00,2,0
10092,1766.0,27,2024-06-21 08:00:00,4,0
10093,1856.0,104,2024-02-12 16:00:00,0,0
10094,482.0,29,2024-06-13 15:00:00,3,0
10095,138.0,1,2024-03-02 04:00:00,5,1
10096,405.0,34,2024-06-15 06:00:00,5,1
10097,1514.0,28,2024-01-14 14:00:00,6,1
10098,437.0,116,2024-04-20 03:00:00,5,1
10099,2830.0,111,2024-02-11 15:00:00,6,1
10100,707.0,14,2024-02-20 06:00:00,1,0
10101,887.0,40,2024-06-14 01:00:00,4,0
10102,1855.0,62,2024-01-07 03:00:00,6,1
10103,1234.0,44,2024-05-06 02:00:00,0,0
10104,640.0,47,2024-03-23 22:00:00,5,1
10105,1725.0,64,2024-06-10 16:00:00,0,0
10106,1122.0,8,2024-04-22 19:00:00,0,0
10107,2505.0,89,2024-01-02 11:00:00,1,0
10108,1029.0,108,2024-03-27 18:00:00,2,0
10109,2045.0,100,2024-03-10 18:00:00,6,1
10110,1949.0,90,2024-02-13 14:00:00,1,0
10111,1038.0,99,2024-01-03 10:00:00,2,0
10112,2596.0,113,2024-04-04 22:00:00,3,0
10113,1432.0,69,2024-06-26 18:00:00,2,0
10114,965.0,42,2024-05-10 00:00:00,4,0
10115,1167.0,98,2024-01-08 09:00:00,0,0
10116,2003.0,87,2024-02-27 13:00:00,1,0
10117,578.0,2,2024-04-28 16:00:00,6,1
10118,2119.0,85,2024-04-30 20:00:00,1,0
10119,110.0,24,2024-04-13 21:00:00,5,1
10120,16.0,83,2024-01-29 13:00:00,0,0
10121,2223.0,64,2024-05-15 19:00:00,2,0
10122,1652.0,112,2024-03-03 03:00:00,6,1
10123,1950.0,66,2024-01-14 17:00:00,6,1
10124,386.0,79,2024-01-22 12:00:00,0,0
10125,1925.0,56,2024-01-02 13:00:00,1,0
10126,1461.0,101,2024-06-16 20:00:00,6,1
10127,1145.0,88,2024-06-05 01:00:00,2,0
10128,615.0,36,2024-05-03 05:00:00,4,0
10129,2856.0,22,2024-05-10 05:00:00,4,0
10130,529.0,69,2024-06-16 08:00:00,6,1
10131,41.0,88,2024-06-15 20:00:00,5,1
10132,1680.0,31,2024-04-25 20:00:00,3,0
10133,2474.0,92,2024-05-23 16:00:00,3,0
10134,2429.0,20,2024-04-26 07:00:00,4,0
10135,1355.0,15,2024-05-04 04:00:00,5,1
10136,1849.0,102,2024-06-18 14:00:00,1,0
10137,2702.0,31,2024-06-02 10:00:00,6,1
10138,1381.0,117,2024-03-12 12:00:00,1,0
10139,1684.0,29,2024-02-15 01:00:00,3,0
10140,2477.0,89,2024-02-01 17:00:00,3,0
10141,1944.0,108,2024-04-25 22:00:00,3,0
10142,1742.0,27,2024-01-25 20:00:00,3,0
10143,953.0,67,2024-05-05 17:00:00,6,1
10144,552.0,105,2024-01-30 03:00:00,1,0
10145,2987.0,85,2024-02-15 00:00:00,3,0
10146,2509.0,102,2024-05-16 10:00:00,3,0
10147,2673.0,33,2024-03-01 06:00:00,4,0
10148,2787.0,80,2024-03-09 19:00:00,5,1
10149,568.0,40,2024-02-02 20:00:00,4,0
10150,1046.0,62,2024-06-05 00:00:00,2,0
10151,1785.0,97,2024-06-01 06:00:00,5,1
10152,1756.0,76,2024-05-13 20:00:00,0,0
10153,132.0,2,2024-05-13 14:00:00,0,0
10154,2542.0,114,2024-05-12 19:00:00,6,1
10155,366.0,106,2024-04-11 12:00:00,3,0
10156,266.0,56,2024-02-01 01:00:00,3,0
10157,2841.0,104,2024-02-07 17:00:00,2,0
10158,1529.0,21,2024-03-05 03:00:00,1,0
10159,2065.0,73,2024-02-24 23:00:00,5,1
10160,2694.0,3,2024-04-01 19:00:00,0,0
10161,1802.0,34,2024-05-05 06:00:00,6,1
10162,2114.0,81,2024-06-15 05:00:00,5,1
10163,412.0,105,2024-02-29 13:00:00,3,0
10164,1862.0,22,2024-01-03 20:00:00,2,0
10165,2530.0,89,2024-02-04 06:00:00,6,1
10166,2565.0,97,2024-01-29 03:00:00,0,0
10167,1309.0,33,2024-01-27 20:00:00,5,1
10168,1909.0,77,2024-01-29 23:00:00,0,0
10169,898.0,47,2024-01-30 18:00:00,1,0
10170,1465.0,88,2024-06-10 08:00:00,0,0
10171,2796.0,22,2024-03-04 15:00:00,0,0
10172,1685.0,60,2024-06-10 16:00:00,0,0
10173,295.0,35,2024-03-30 13:00:00,5,1
10174,2670.0,74,2024-06-19 22:00:00,2,0
10175,2516.0,53,2024-03-06 21:00:00,2,0
10176,2476.0,14,2024-06-21 10:00:00,4,0
10177,1465.0,52,2024-03-28 03:00:00,3,0
10178,2196.0,36,2024-04-29 14:00:00,0,0
10179,1658.0,120,2024-04-26 07:00:00,4,0
10180,2441.0,100,2024-02-16 05:00:00,4,0
10181,65.0,5,2024-05-11 13:00:00,5,1
10182,785.0,12,2024-03-16 11:00:00,5,1
10183,312.0,74,2024-04-05 07:00:00,4,0
10184,2597.0,16,2024-06-20 16:00:00,3,0
10185,347.0,50,2024-03-02 01:00:00,5,1
10186,2805.0,46,2024-02-23 16:00:00,4,0
10187,553.0,40,2024-04-24 10:00:00,2,0
10188,305.0,117,2024-04-18 16:00:00,3,0
10189,1557.0,16,2024-06-09 17:00:00,6,1
10190,2262.0,64,2024-02-17 17:00:00,5,1
10191,2468.0,109,2024-05-04 03:00:00,5,1
10192,1928.0,32,2024-06-21 04:00:00,4,0
10193,1134.0,33,2024-05-22 22:00:00,2,0
10194,2719.0,93,2024-06-28 05:00:00,4,0
10195,200.0,79,2024-01-25 03:00:00,3,0
10196,1993.0,62,2024-05-05 12:00:00,6,1
10197,1869.0,81,2024-04-11 22:00:00,3,0
10198,2349.0,56,2024-04-10 00:00:00,2,0
10199,1662.0,71,2024-05-19 10:00:00,6,1
10200,421.0,70,2024-01-13 11:00:00,5,1
10201,39.0,9,2024-06-13 06:00:00,3,0
10202,1175.0,46,2024-01-20 07:00:00,5,1
10203,1863.0,116,2024-02-25 00:00:00,6,1
10204,923.0,58,2024-05-26 15:00:00,6,1
10205,2383.0,94,2024-03-01 16:00:00,4,0
10206,2451.0,17,2024-02-10 19:00:00,5,1
10207,2705.0,15,2024-03-26 10:00:00,1,0
10208,2987.0,25,2024-04-06 09:00:00,5,1
10209,866.0,24,2024-05-03 05:00:00,4,0
10210,2353.0,79,2024-05-21 22:00:00,1,0
10211,937.0,2,2024-02-28 12:00:00,2,0
10212,363.0,36,2024-01-21 12:00:00,6,1
10213,2918.0,112,2024-02-04 20:00:00,6,1
10214,221.0,29,2024-04-27 05:00:00,5,1
10215,2096.0,26,2024-02-08 18:00:00,3,0
10216,1534.0,80,2024-04-26 22:00:00,4,0
10217,2395.0,81,2024-06-18 21:00:00,1,0
10218,952.0,107,2024-06-10 18:00:00,0,0
10219,277.0,56,2024-04-29 05:00:00,0,0
10220,210.0,104,2024-06-21 22:00:00,4,0
10221,1188.0,100,2024-02-22 21:00:00,3,0
10222,1582.0,62,2024-01-18 20:00:00,3,0
10223,2602.0,87,2024-05-05 14:00:00,6,1
10224,2402.0,111,2024-06-18 11:00:00,1,0
10225,2479.0,108,2024-04-24 09:00:00,2,0
10226,10.0,120,2024-04-17 12:00:00,2,0
10227,1502.0,69,2024-03-02 12:00:00,5,1
10228,648.0,42,2024-06-15 13:00:00,5,1
10229,786.0,30,2024-03-01 20:00:00,4,0
10230,1606.0,73,2024-04-01 19:00:00,0,0
10231,92.0,14,2024-04-04 10:00:00,3,0
10232,184.0,2,2024-05-15 10:00:00,2,0
10233,2813.0,30,2024-01-12 14:00:00,4,0
10234,1542.0,69,2024-02-24 08:00:00,5,1
10235,1689.0,60,2024-06-10 23:00:00,0,0
10236,2558.0,76,2024-02-18 10:00:00,6,1
10237,519.0,101,2024-06-17 14:00:00,0,0
10238,1310.0,57,2024-03-02 14:00:00,5,1
10239,281.0,36,2024-05-30 19:00:00,3,0
10240,2752.0,23,2024-03-05 23:00:00,1,0
10241,2510.0,3,2024-02-07 03:00:00,2,0
10242,1644.0,61,2024-06-10 14:00:00,0,0
10243,1934.0,47,2024-02-09 00:00:00,4,0
10244,138.0,56,2024-04-12 16:00:00,4,0
10245,1448.0,73,2024-03-27 21:00:00,2,0
10246,2281.0,103,2024-03-19 14:00:00,1,0
10247,1556.0,33,2024-01-11 05:00:00,3,0
10248,1353.0,100,2024-03-31 15:00:00,6,1
10249,1132.0,98,2024-05-02 19:00:00,3,0
10250,1251.0,25,2024-04-01 10:00:00,0,0
10251,234.0,81,2024-01-06 05:00:00,5,1
10252,2669.0,116,2024-03-05 01:00:00,1,0
10253,1389.0,82,2024-02-11 01:00:00,6,1
10254,238.0,83,2024-06-24 12:00:00,0,0
10255,635.0,31,2024-02-08 09:00:00,3,0
10256,2981.0,34,2024-05-14 15:00:00,1,0
10257,2066.0,14,2024-06-03 09:00:00,0,0
10258,429.0,95,2024-02-22 17:00:00,3,0
10259,1755.0,30,2024-04-16 21:00:00,1,0
10260,2306.0,109,2024-06-09 05:00:00,6,1
10261,218.0,108,2024-04-23 20:00:00,1,0
10262,2684.0,60,2024-05-07 19:00:00,1,0
10263,928.0,35,2024-05-17 19:00:00,4,0
10264,1791.0,53,2024-04-28 20:00:00,6,1
10265,1507.0,89,2024-06-04 17:00:00,1,0
10266,1887.0,69,2024-01-10 06:00:00,2,0
10267,851.0,7,2024-06-18 02:00:00,1,0
10268,2132.0,113,2024-01-30 06:00:00,1,0
10269,1987.0,99,2024-04-02 04:00:00,1,0
10270,2320.0,66,2024-02-15 22:00:00,3,0
10271,842.0,29,2024-05-11 07:00:00,5,1
10272,1079.0,40,2024-05-09 20:00:00,3,0
10273,1206.0,90,2024-02-25 02:00:00,6,1
10274,963.0,108,2024-01-06 21:00:00,5,1
10275,2002.0,105,2024-02-16 18:00:00,4,0
10276,1183.0,110,2024-02-03 11:00:00,5,1
10277,2946.0,113,2024-06-09 09:00:00,6,1
10278,2094.0,7,2024-01-01 06:00:00,0,0
10279,829.0,98,2024-03-20 10:00:00,2,0
10280,1783.0,54,2024-01-18 07:00:00,3,0
10281,439.0,14,2024-06-13 14:00:00,3,0
10282,2613.0,21,2024-03-07 08:00:00,3,0
10283,2908.0,13,2024-04-04 04:00:00,3,0
10284,1160.0,111,2024-04-24 14:00:00,2,0
10285,146.0,33,2024-06-12 22:00:00,2,0
10286,1744.0,87,2024-06-07 15:00:00,4,0
10287,2987.0,10,2024-02-08 07:00:00,3,0
10288,1732.0,87,2024-04-20 00:00:00,5,1
10289,2733.0,9,2024-03-13 14:00:00,2,0
10290,191.0,32,2024-06-22 00:00:00,5,1
10291,1085.0,106,2024-06-13 21:00:00,3,0
10292,1533.0,40,2024-05-16 06:00:00,3,0
10293,740.0,69,2024-05-25 18:00:00,5,1
10294,313.0,93,2024-01-04 13:00:00,3,0
10295,2994.0,87,2024-03-09 01:00:00,5,1
10296,226.0,61,2024-01-04 16:00:00,3,0
10297,1355.0,107,2024-03-13 01:00:00,2,0
10298,272.0,24,2024-02-26 11:00:00,0,0
10299,768.0,113,2024-02-26 17:00:00,0,0
10300,2546.0,101,2024-02-25 22:00:00,6,1
10301,1632.0,1,2024-02-29 02:00:00,3,0
10302,1575.0,93,2024-05-19 01:00:00,6,1
10303,2204.0,108,2024-02-02 08:00:00,4,0
10304,1428.0,112,2024-05-31 10:00:00,4,0
10305,1402.0,77,2024-02-26 17:00:00,0,0
10306,2609.0,55,2024-03-12 17:00:00,1,0
10307,811.0,61,2024-02-03 21:00:00,5,1
10308,1065.0,21,2024-06-03 17:00:00,0,0
10309,926.0,13,2024-03-07 00:00:00,3,0
10310,169.0,6,2024-04-08 15:00:00,0,0
10311,1151.0,39,2024-03-27 21:00:00,2,0
10312,1889.0,79,2024-06-18 13:00:00,1,0
10313,2545.0,8,2024-03-26 17:00:00,1,0
10314,1207.0,22,2024-03-04 03:00:00,0,0
10315,1560.0,42,2024-04-11 08:00:00,3,0
10316,1655.0,6,2024-06-18 06:00:00,1,0
10317,2021.0,51,2024-02-02 14:00:00,4,0
10318,209.0,70,2024-02-22 22:00:00,3,0
10319,1835.0,54,2024-03-22 15:00:00,4,0
10320,674.0,91,2024-04-28 10:00:00,6,1
10321,220.0,2,2024-06-12 20:00:00,2,0
10322,386.0,79,2024-05-18 01:00:00,5,1
10323,1806.0,107,2024-06-11 21:00:00,1,0
10324,2309.0,94,2024-01-14 07:00:00,6,1
10325,1589.0,79,2024-01-05 14:00:00,4,0
10326,2466.0,22,2024-04-26 03:00:00,4,0
10327,837.0,30,2024-04-02 19:00:00,1,0
10328,2128.0,36,2024-04-26 20:00:00,4,0
10329,818.0,102,2024-06-25 06:00:00,1,0
10330,1675.0,3,2024-03-05 23:00:00,1,0
10331,190.0,28,2024-01-23 10:00:00,1,0
10332,1516.0,76,2024-04-06 00:00:00,5,1
10333,1977.0,119,2024-04-23 04:00:00,1,0
10334,2648.0,28,2024-01-06 23:00:00,5,1
10335,1891.0,36,2024-05-23 22:00:00,3,0
10336,2904.0,19,2024-02-25 06:00:00,6,1
10337,4.0,15,2024-05-11 03:00:00,5,1
10338,2104.0,106,2024-03-06 10:00:00,2,0
10339,2052.0,45,2024-02-19 23:00:00,0,0
10340,2777.0,1,2024-04-05 07:00:00,4,0
10341,2846.0,58,2024-06-11 14:00:00,1,0
10342,2665.0,44,2024-04-09 15:00:00,1,0
10343,2887.0,116,2024-06-14 06:00:00,4,0
10344,1875.0,39,2024-01-28 20:00:00,6,1
10345,1163.0,6,2024-04-25 05:00:00,3,0
10346,2663.0,82,2024-03-05 07:00:00,1,0
10347,2912.0,80,2024-04-04 22:00:00,3,0
10348,1027.0,120,2024-06-01 02:00:00,5,1
10349,1273.0,44,2024-01-11 07:00:00,3,0
10350,1330.0,43,2024-02-04 15:00:00,6,1
10351,2514.0,11,2024-04-08 11:00:00,0,0
10352,1171.0,54,2024-01-02 16:00:00,1,0
10353,546.0,43,2024-06-12 12:00:00,2,0
10354,2776.0,107,2024-03-28 01:00:00,3,0
10355,2064.0,105,2024-05-01 18:00:00,2,0
10356,1195.0,81,2024-03-25 03:00:00,0,0
10357,284.0,79,2024-03-19 13:00:00,1,0
10358,2698.0,64,2024-04-23 12:00:00,1,0
10359,41.0,86,2024-05-26 12:00:00,6,1
10360,2677.0,14,2024-01-25 14:00:00,3,0
10361,2304.0,98,2024-05-24 05:00:00,4,0
10362,2583.0,76,2024-01-21 21:00:00,6,1
10363,1785.0,30,2024-03-06 05:00:00,2,0
10364,2302.0,82,2024-01-11 14:00:00,3,0
10365,2825.0,66,2024-03-22 10:00:00,4,0
10366,2378.0,75,2024-03-18 10:00:00,0,0
10367,2406.0,75,2024-01-21 23:00:00,6,1
10368,706.0,11,2024-03-11 02:00:00,0,0
10369,2535.0,116,2024-04-17 19:00:00,2,0
10370,2686.0,14,2024-01-02 15:00:00,1,0
10371,2723.0,37,2024-01-06 19:00:00,5,1
10372,1227.0,29,2024-01-23 09:00:00,1,0
10373,2598.0,29,2024-02-10 14:00:00,5,1
10374,2225.0,39,2024-04-15 00:00:00,0,0
10375,744.0,49,2024-01-08 20:00:00,0,0
10376,1537.0,55,2024-01-22 09:00:00,0,0
10377,636.0,68,2024-03-02 05:00:00,5,1
10378,1809.0,51,2024-03-12 12:00:00,1,0
10379,805.0,19,2024-03-02 11:00:00,5,1
10380,2660.0,44,2024-03-20 16:00:00,2,0
10381,1180.0,120,2024-05-30 19:00:00,3,0
10382,1682.0,18,2024-05-04 17:00:00,5,1
10383,2475.0,52,2024-01-24 16:00:00,2,0
10384,1766.0,38,2024-05-21 06:00:00,1,0
10385,1524.0,54,2024-01-02 21:00:00,1,0
10386,1587.0,56,2024-01-24 15:00:00,2,0
10387,770.0,66,2024-02-28 15:00:00,2,0
10388,2366.0,67,2024-03-12 15:00:00,1,0
10389,2331.0,3,2024-05-15 07:00:00,2,0
10390,2447.0,33,2024-03-10 07:00:00,6,1
10391,1527.0,92,2024-01-29 10:00:00,0,0
10392,2798.0,118,2024-05-02 14:00:00,3,0
10393,2241.0,55,2024-06-08 11:00:00,5,1
10394,2723.0,95,2024-06-02 00:00:00,6,1
10395,1231.0,29,2024-03-05 00:00:00,1,0
10396,2897.0,18,2024-03-06 17:00:00,2,0
10397,546.0,26,2024-02-09 08:00:00,4,0
10398,2228.0,118,2024-06-28 03:00:00,4,0
10399,2857.0,86,2024-04-28 21:00:00,6,1
10400,1144.0,57,2024-02-07 21:00:00,2,0
10401,77.0,113,2024-03-17 22:00:00,6,1
10402,808.0,83,2024-04-20 09:00:00,5,1
10403,839.0,45,2024-03-18 12:00:00,0,0
10404,1913.0,62,2024-02-08 10:00:00,3,0
10405,2320.0,25,2024-03-18 08:00:00,0,0
10406,1640.0,22,2024-02-14 11:00:00,2,0
10407,2247.0,48,2024-02-16 08:00:00,4,0
10408,1215.0,94,2024-01-27 17:00:00,5,1
10409,911.0,46,2024-03-20 21:00:00,2,0
10410,2414.0,96,2024-04-01 00:00:00,0,0
10411,2368.0,116,2024-03-08 00:00:00,4,0
10412,1299.0,75,2024-03-04 12:00:00,0,0
10413,1532.0,92,2024-05-19 04:00:00,6,1
10414,480.0,54,2024-05-05 17:00:00,6,1
10415,2423.0,52,2024-04-27 22:00:00,5,1
10416,2785.0,111,2024-03-18 14:00:00,0,0
10417,1306.0,4,2024-03-01 21:00:00,4,0
10418,2321.0,44,2024-01-31 18:00:00,2,0
10419,2170.0,61,2024-05-31 14:00:00,4,0
10420,5.0,37,2024-03-02 16:00:00,5,1
10421,2138.0,79,2024-05-23 09:00:00,3,0
10422,55.0,96,2024-06-26 00:00:00,2,0
10423,93.0,77,2024-03-11 05:00:00,0,0
10424,2197.0,18,2024-02-28 01:00:00,2,0
10425,2091.0,6,2024-04-29 16:00:00,0,0
10426,2216.0,16,2024-03-10 19:00:00,6,1
10427,951.0,100,2024-01-16 17:00:00,1,0
10428,287.0,72,2024-05-07 22:00:00,1,0
10429,2663.0,116,2024-02-05 05:00:00,0,0
10430,2454.0,112,2024-02-25 18:00:00,6,1
10431,765.0,2,2024-03-21 06:00:00,3,0
10432,1712.0,32,2024-02-08 18:00:00,3,0
10433,2554.0,4,2024-04-29 07:00:00,0,0
10434,946.0,101,2024-06-20 14:00:00,3,0
10435,2939.0,30,2024-04-19 18:00:00,4,0
10436,2784.0,76,2024-05-11 03:00:00,5,1
10437,1545.0,1,2024-05-05 08:00:00,6,1
10438,2745.0,27,2024-05-02 11:00:00,3,0
10439,1706.0,10,2024-01-11 04:00:00,3,0
10440,2584.0,35,2024-05-30 09:00:00,3,0
10441,1893.0,34,2024-01-12 13:00:00,4,0
10442,1804.0,7,2024-05-17 15:00:00,4,0
10443,2035.0,4,2024-02-22 11:00:00,3,0
10444,197.0,63,2024-02-04 13:00:00,6,1
10445,2847.0,10,2024-05-19 06:00:00,6,1
10446,523.0,60,2024-04-06 13:00:00,5,1
10447,1559.0,39,2024-06-05 09:00:00,2,0
10448,192.0,18,2024-04-09 03:00:00,1,0
10449,2933.0,62,2024-04-06 13:00:00,5,1
10450,2125.0,65,2024-03-07 22:00:00,3,0
10451,351.0,14,2024-06-24 19:00:00,0,0
10452,1138.0,56,2024-05-09 23:00:00,3,0
10453,1580.0,51,2024-03-11 15:00:00,0,0
10454,554.0,56,2024-03-01 07:00:00,4,0
10455,705.0,115,2024-03-15 13:00:00,4,0
10456,289.0,43,2024-03-21 20:00:00,3,0
10457,2784.0,14,2024-04-16 08:00:00,1,0
10458,148.0,82,2024-03-20 13:00:00,2,0
10459,2341.0,78,2024-01-17 04:00:00,2,0
10460,1995.0,93,2024-04-09 17:00:00,1,0
10461,986.0,24,2024-04-22 20:00:00,0,0
10462,2668.0,103,2024-06-28 15:00:00,4,0
10463,2722.0,89,2024-05-02 16:00:00,3,0
10464,2493.0,105,2024-05-25 07:00:00,5,1
10465,1521.0,3,2024-05-19 17:00:00,6,1
10466,857.0,50,2024-05-27 16:00:00,0,0
10467,1732.0,98,2024-02-23 11:00:00,4,0
10468,704.0,33,2024-02-06 17:00:00,1,0
10469,2338.0,90,2024-02-23 11:00:00,4,0
10470,1021.0,35,2024-06-26 14:00:00,2,0
10471,1194.0,17,2024-06-18 19:00:00,1,0
10472,1680.0,115,2024-01-20 15:00:00,5,1
10473,2041.0,93,2024-05-20 07:00:00,0,0
10474,2088.0,78,2024-06-03 04:00:00,0,0
10475,431.0,77,2024-04-26 09:00:00,4,0
10476,2019.0,2,2024-01-08 14:00:00,0,0
10477,2037.0,36,2024-03-23 04:00:00,5,1
10478,1850.0,92,2024-02-25 05:00:00,6,1
10479,2467.0,91,2024-05-19 12:00:00,6,1
10480,1440.0,89,2024-06-26 15:00:00,2,0
10481,558.0,11,2024-06-01 12:00:00,5,1
10482,2646.0,47,2024-02-01 09:00:00,3,0
10483,848.0,111,2024-04-20 06:00:00,5,1
10484,282.0,31,2024-01-08 07:00:00,0,0
10485,2663.0,31,2024-04-09 11:00:00,1,0
10486,1060.0,88,2024-03-06 02:00:00,2,0
10487,2982.0,83,2024-06-07 00:00:00,4,0
10488,2260.0,48,2024-04-14 03:00:00,6,1
10489,1825.0,56,2024-05-20 22:00:00,0,0
10490,2256.0,15,2024-01-22 01:00:00,0,0
10491,2536.0,44,2024-01-03 09:00:00,2,0
10492,2621.0,15,2024-02-20 20:00:00,1,0
10493,2475.0,71,2024-05-21 23:00:00,1,0
10494,771.0,53,2024-02-05 21:00:00,0,0
10495,1809.0,71,2024-06-18 14:00:00,1,0
10496,2158.0,89,2024-04-18 23:00:00,3,0
10497,2424.0,75,2024-04-30 15:00:00,1,0
10498,2995.0,89,2024-01-04 04:00:00,3,0
10499,2950.0,87,2024-02-27 19:00:00,1,0
10500,1604.0,49,2024-03-14 04:00:00,3,0
10501,657.0,69,2024-01-27 03:00:00,5,1
10502,1460.0,41,2024-04-24 03:00:00,2,0
10503,2693.0,86,2024-06-23 16:00:00,6,1
10504,2365.0,96,2024-06-28 16:00:00,4,0
10505,2571.0,83,2024-01-18 08:00:00,3,0
10506,2422.0,99,2024-02-05 20:00:00,0,0
10507,572.0,45,2024-01-27 05:00:00,5,1
10508,2848.0,92,2024-01-12 14:00:00,4,0
10509,135.0,53,2024-05-29 19:00:00,2,0
10510,1985.0,50,2024-05-20 03:00:00,0,0
10511,1121.0,56,2024-04-17 01:00:00,2,0
10512,198.0,14,2024-03-24 08:00:00,6,1
10513,893.0,40,2024-02-10 00:00:00,5,1
10514,1063.0,7,2024-01-30 08:00:00,1,0
